familyNumber,applicationNumber,applicationDate,publicationNumber,publicationDate,patentName,abstract,applicant,inventor,IPC,IPC_count,CPC,CPC_count,familyMembers (appNum),geographicalExtensions,familyDates_min,familyDates_max,timeDifference,backwardCitationsESpaceRaw,backwardCitationsESpaceA,backwardCitationsESpaceB,backwardCitationsGoogle,forwardCitationsGoogle,publicationNumberGoogle
069898864,RU2019110565A,2019-04-09,RU2716983C1,2020-03-17,['GRAIN COMBINE HARVESTER'],"FIELD: agriculture; machine building.SUBSTANCE: invention relates to the agricultural machine building. Combine harvester comprises threshing apparatus 1, a rotary straw screener 2 and cleaning. Cleaning includes a housing, transport board 4 installed in the housing, flap board 5, an upper sieve stack 6, a lower sieve stack 7 and a drive. Drive is made with possibility of movement of transport board 4 and upper sieve 6 in antiphase with lower sieve boot 7 and discharge board 5.EFFECT: invention improves dynamic characteristics of the combine harvester.1 cl, 2 dwg",OTKRYTOE AKTSIONERNOE OBSHCHESTVO GOMSELMASH (BY),SHURINOV VALENTIN ALEKSEEVICH (BY); KAMKO ALEKSANDR IVANOVICH (BY); NOVIKOV ALEKSANDR ALEKSANDROVICH (BY); SHANTYKO ALEKSANDR STEPANOVICH (BY); FEDOROVICH SERGEJ ALEKSANDROVICH (BY); ANTONYUK VASILIJ LEONIDOVICH (BY); KONDRATENKO GENNADIJ IVANOVICH (BY); SHEVKO VASILIJ VASILEVICH (BY); PRYADKO OLEG VIKTOROVICH (BY),A01F12/44,1,A01F12/446 (RU),1,RU2019110565A,1,2020-03-17,2020-03-17,0,5,5,5,4,0,
069902312,US201916506819A,2019-07-09,US10601589B1,2020-03-24,['Computer systems designed for instant message communications with computer-generated imagery communicated over decentralised distributed networks and methods of use thereof'],"The exemplary inventive instant messaging system may include a sending client that accesses encryption data associated with a receiving client on a distributed mesh network where the encryption data is signed by a receiver public key of the receiving client, forms a non-interactive message exchange session on the distributed mesh network, generates a first session key based on the encryption data and a sender secret key, encrypts a message using the first session key, encrypts session information using the receiver public key, produces a session state including the encrypted message and the encrypted session information and stores the session state in the non-interactive message exchange session. The receiving client accesses the session state, decrypts the encrypted session information with a receiver secret key, generates a second session key using the session information and a sender public key, and decrypts the message using the second session key.",PROKOPENYA VIKTOR (GB); HUSHCHYN YURY (GI); VORONETSKIY NIKOLAY (BY); ZAKHARCHANKA KANSTANTSIN (BY); BANUBA LTD (HK),PROKOPENYA VIKTOR (GB); HUSHCHYN YURY (GI); VORONETSKIY NIKOLAY (BY); ZAKHARCHANKA KANSTANTSIN (BY),H04L9/08; H04L9/14; H04L9/30,3,"H04L9/0841 (EP); H04L9/0844 (US); H04L9/0863 (EP); H04L9/0869 (US); H04L9/0894 (US); H04L9/14 (EP,US); H04L9/3073 (US); H04L9/3247 (EP)",8,US201916506819A,1,2020-03-24,2020-03-24,0,10,10,10,9,1,
069942783,EA201800549A,2018-09-20,EA035600B1,2020-03-31,['ROLLING BEARING AND METHOD FOR PRODUCTION THEREOF'],"A rolling bearing comprising an outer ring and an inner ring with raceways made of ceramic material and balls placed in the raceways, wherein the raceways are made in the form of grooves and each ball of the bearing is installed with the possibility of contact with the surface of the grooves at two points, the outer and inner rings of the rolling bearing are made of aluminum alloy, and AlOcoating is formed on the raceways, having a thickness of 70-110 m and a porosity of 8-12% with pore sizes of 1-4 m filled with antifriction material; the outer surface of the outer ring has sections beveled toward ends, the inner surface of which is coated with AlOcoating and has the shape of truncated cones with their smaller base facing the ends of the outer ring, separated by a closed circular slot and installed to interact with the balls. This allows increasing reliability of the rolling bearing due to a comprehensive reduction in fragility, increasing manufacturability of the design and expanding the technological capabilities of manufacturing the outer and inner rings of the rolling bearing using cold plastic forming.","STATE SCIENT INSTITUTION ""THE JOINT INSTITUTE OF MECHANICAL ENGINEERING OF THE NATIONAL ACADEMY OF S (BY)",BASINYUK VLADIMIR LEONIDOVICH (BY); KALINICHENKO ALEXANDER SERGEEVICH (BY); GLAZUNOVA ANNA ALEXANDROVNA (BY); ELOVOJ OLEG MIKHAILOVICH (BY); VOLKOTRUB RITA EVGENIEVNA (BY); LOBKOVA MAJA PETROVNA (BY),B21H1/06; F16C33/58,2,B21H1/06 (EA); F16C33/58 (EA),2,EA201800549A,1,2020-03-31,2020-07-14,4,3,3,3,3,0,
069942826,EA201800505A,2018-08-28,EA036936B1,2020-03-31,['METHOD FOR SURGICAL TREATMENT OF HEARING DISORDER IN A PATIENT WITH CONGENITAL EAR ANOMALY'],"The invention relates to medicine and can be used for treatment of patients with congenital ear anomalies (congenital defects) provoking hearing disorder due to the missing auricle and the external auditory canal. The objective of the invention is to reduce the period of recovery and rehabilitation with simultaneous elimination of any additional anesthesia care. The invention essence is simultaneous installation of an auricle prosthesis and a BAHA hearing implant, and combination of aesthetic and hearing improvement stages, which will make it possible to be limited to one anesthesia care, and will also reduce the time of patient rehabilitation. The first stage of operation is the preparation of a place for location of a silicone auricle, and installation of titanium implants and supports for the auricle; the second stage is installation of implants and a support of the implanted bone-anchored hearing aids (BAHA) system. One month later after the treatment, the silicone auricle is secured to supports, and primary connection and adjustment of BAHA sound processor are carried out.",STATE INSTITUTION THE REPUBLICAN CENTER FOR RES AND PRACTICE IN OTORHINOLARYNGOLOGY RNPC OTORINOLARI (BY),GREBEN NIKOLAY IVANOVICH (BY); KUPRIYANOVA ANNA ANATOLIEVNA (BY),A61F11/00,1,A61F11/00 (EA),1,EA201800505A,1,2020-03-31,2021-01-18,10,2,2,2,1,0,
069942832,EA201800581A,2018-09-24,EA037156B1,2020-03-31,['METHOD FOR TEMPLATE MATCH SEARCHING IN A TEXT'],"The invention relates to a method for template match searching in a text and ensures rapid detection of a set of concepts, entities and relations in natural language texts. The technical result is higher search rate, completeness and accuracy, ensuring a safe and language-independent searching. A text being searched is tokenized. Using the template description language, a set of templates is created as sequences, variations and repetitions of text tokens and occurrence of other templates. The set of templates is translated to search expressions with search indexes. Search of all template matches is carried out by a single sequential scanning of text tokens. Search expressions beginning with this token are retrieved for each token in search indexes, match candidates are created for corresponding templates and are introduced into the set of candidates. As screening the tokens, matches and mismatches are removed from the set of candidates.",LLC NEZABOODKA SOFTWARE (BY),SURKOV DMITRY ANDREEVICH (BY); SURKOV KIRILL ANDREEVICH (BY); CHETYRKO YURY MIKHAILOVICH (BY); SHIMKO IVAN VLADIMIROVICH (BY); SAVENOK VLADISLAV ALEXANDROVICH (BY),,0,,0,EA201800581A,1,2020-03-31,2021-02-12,11,6,6,6,6,3,
069942837,EA201800555A,2018-09-28,EA036358B1,2020-03-31,['CLAMP CHUCK'],"The invention relates to devices for locking the parts to be machined on machine-tools. A clamp chuck comprises a case 1 which houses movable cams 5 connected to a scroll gear 12 for driving to rotational motion by means of a planetary reducer as per scheme 3K, the reducer including double satellites 16, a carrier 17, a crown gear 15 with a possibility of gear engagement with at leas, one satellite, two central gears 13 and 14, each of them being engaged, respectively, to the first 25 and the second 27 gears of the double satellites 16, forming two planes of engagement. The first central gear 13 is fixed on the input shaft 19, in respect of which the carrier 17 rotates. The second central gear 14 is fastened to the scroll gear 12. It is proposed to configure the chuck with a combined (manual and/or motor) drive, wherein the satellite gears 27 and the central wheel 14 in the second planetary gear set are kinematically linked by face, conical, cycloidal or chain tooth engagements. The invention provides higher reliability and efficiency of the unit, extending process and operating capabilities of the chuck.",JOINT STOCK COMPANY GRODNO PLANT OF LATHE CHUCKS BELTAPAZ (BY),TSEKHAN VLADIMIR NIKOLAEVICH (BY); KASSIROV ALEXANDER VIKTOROVICH (BY),B23B31/163; F16H1/28,2,B23B31/16 (EA); F16H1/28 (EA),2,EA201800555A,1,2020-03-31,2020-10-30,7,4,4,4,4,0,
070156897,RU2019101512A,2018-06-25,RU2718622C1,2020-04-10,['AUTOMATED REMOTE-CONTROLLED OBSERVATION AND FIRE COMPLEX'],"FIELD: weapons.SUBSTANCE: invention relates to military equipment, particularly to automated weapons with remote control. Automated remote-controlled observation-fire complex comprises rotary platform with vertical and horizontal movement drives and gyrostabilisation device. There is also a surveillance and target designation unit with two wide and narrow field of view video cameras, a thermal imager and range finder, an electronic unit with a transceiving device, a temperature sensor, an atmospheric pressure sensor, an arms unit and a control unit. Latter includes a computing device, a monitor with a touch panel, a receiving-transmitting device, a control device and a manipulator. Arms are provided with two beds for installation of two types of weapons with recoil damping systems, shot sensors and trigger mechanisms. Platform additionally contains two boxes with ammunition, two ammunition supply trays.EFFECT: reduced time between firing from various weapons.3 cl, 5 dwg",OTKRYTOE AKTSIONERNOE OBSHCHESTVO KONST BYURO DISPLEJ (BY),VOJTENKOV ALEKSANDR SERGEEVICH (BY); VILCHIKOV ALEKSANDR IVANOVICH (BY); MOSKALEV SERGEJ ALEKSANDROVICH (BY); ZHUK EVGENIJ VIKTOROVICH (BY); OVCHINNIKOV SERGEJ VIKTOROVICH (BY); ASVETIMSKIJ PAVEL ALEKSEEVICH (BY); KOZLOV VALERIJ STEPANOVICH (BY),F41H13/00,1,F41H13/00 (RU),1,RU2019101512A,1,2020-04-10,2020-04-10,0,5,5,5,5,3,
070163612,BY2019000012W,2019-09-10,WO2020073110A1,2020-04-16,['SYSTEM AND METHOD FOR PURIFYING WASTE GASES OF ORGANIC COMPOUNDS'],"The invention relates to the field of purification of gaseous media and is intended for purifying ventilation air emissions of various harmful organic materials. A system comprises a scrubber having internal elements for absorption of harmful organic materials in the form of packed-bed mass-transfer grids mounted one over the other and spray nozzles for feeding a liquid absorbent. The system also comprises a biochemical absorbent regeneration reactor, connected to the scrubber via a regenerated absorbent connector, and a means for discharging spent absorbent so as to form a closed circuit. The scrubber outlet is linked to the biochemical absorbent regeneration reactor by means of a separator and a means for discharging the gaseous phase from the purification system. The system also comprises a means for ozonizing the waste gases which is installed upstream of the inlet to the scrubber, a reservoir for regenerated liquid absorbent which is linked to the outlet of the biochemical absorbent regeneration reactor and a means for preliminary clarification of spent absorbent. A purification method includes saturation of waste gas with ozone prior to purification, clarifying the spent absorbent and the separated liquid phase before biochemical regeneration, and monitoring and correcting the quality of the regenerated liquid absorbent prior to repeat use.",SHAPAVALAU YURY PETROVICH (BY); HALIBUS ALIAKSANDR SERGEEVICH (BY); URAZOV VLADIMIR EVGENIEVICH (RU),SHAPAVALAU YURY PETROVICH (BY); HALIBUS ALIAKSANDR SERGEEVICH (BY); URAZOV VLADIMIR EVGENIEVICH (RU),B01D53/18; B01D53/26,2,"B01D47/14 (EA); B01D53/18 (EP,EA); B01D53/26 (EP); B01D53/44 (EA); B01D53/501 (EA)",5,BY2019000012W; EA201800583A,2,2020-04-16,2020-12-23,8,15,13,13,10,14,
070281553,PL42909619A,2019-03-01,PL429096A1,2020-04-20,['Bottle stopper'],"Przedmiotem zgłoszenia jest korek do butelki który składa się z podstawy (1) i pokrywy, przy czym podstawa zawiera dolną część (2), przeznaczoną do instalowania w otworze szyjki butelki, a pokrywa jest tworzona przez górną część podstawy (3) z integralnie połączoną powłoką, która posiada wewnętrzną wnękę i zewnętrzną powierzchnię. Kształt górnej części podstawy odpowiada formie wewnętrznej wnęki powłoki, a wykonana ona jest przy tym z możliwością wyprowadzenia górnej części podstawy na zewnętrzną powierzchnię powłoki przez co najmniej jeden otwór wykonany w powłoce. Przy czym szerokość górnej części podstawy w miejscu wyjścia na zewnętrzną powierzchnię powłoki jest większa od średnicy określonego otworu w powłoce, w której również dodatkowo przewidziano co najmniej jeden otwór wykonany jako przelotowy. Podstawa może być wykonana z polimeru bądź z naturalnego materiału korkowego, przy czym powłoka może być przezroczysta i zawierać na powierzchni wewnątrz wnęki oraz na zewnętrznej powierzchni elementy dekoracyjne.",PAKHOMOV DIMITRY IVANOVICH (BY),PAKHOMOV DIMITRY IVANOVICH (BY),B65D39/00,1,,0,PL42909619A,1,2020-04-20,2020-04-20,0,0,0,0,0,0,
070330776,BY2018000019W,2018-10-26,WO2020082151A1,2020-04-30,['SILICON SOLAR CELL AND METHOD FOR THE PRODUCTION THEREOF'],"A silicon solar cell comprises a textured silicon wafer (1) having a specified type of conductivity, to the surface of which a layer (2) of undoped hydrogenated amorphous silicon is applied, on top of which a first layer (3) of doped amorphous silicon having the opposite type of conductivity to that of the wafer is applied to the front surface and lateral surfaces of the wafer, while a second layer (5) of doped amorphous silicon is applied at the rear side, said second layer being formed on top of said first layer (3) on the lateral surfaces of the wafer. The second layer has the same type of conductivity as the wafer. An electrically conductive, transparent, anti-reflective oxide layer (4) is applied on top of the first layer (3) and second layer (5), a gap in the form of an endless transverse groove being formed in said oxide layer around the perimeter of the rear side of the wafer, said groove being filled with a layer (6) of silicon dioxide. Two current-collecting topological structures are formed at the front and rear surfaces on the anti-reflective oxide layer (4) by selective etching of two current-conducting layers that are applied synchronously to the respective surfaces by vacuum deposition. The invention reduces the cost price and increases the reliability of manufacturing.",SHIRIPOV VLADIMIR JAKOVLEVICH (BY); KHOKHLOV EVGENIY ALEKSANDROVICH (BY); MYSLIVETS ALEKSANDR SERGEEVICH (BY),SHIRIPOV VLADIMIR JAKOVLEVICH (BY); KHOKHLOV EVGENIY ALEKSANDROVICH (BY); MYSLIVETS ALEKSANDR SERGEEVICH (BY),H01L31/04; H01L31/18,2,H01L31/04 (EP); H01L31/18 (EP); Y02E10/50 (EP); Y02P70/50 (EP),4,BY2018000019W,1,2020-04-30,2020-04-30,0,4,4,4,4,10,
070332276,BY2019000015W,2019-10-25,WO2020082152A1,2020-04-30,['AUTONOMOUS WIRELESS PORTABLE SENSOR DEVICE AND METHOD FOR USING SAME'],"An autonomous wireless portable sensor device for determining parameters of a surrounding environment, said parameters being obtained via a plurality of sensors of various types, each of which transmits information to a central processor, after which data are transmitted via a wireless connection to a cloud, where said data are processed and supplied to corresponding users.",DYUSMIKEEV ANDREY BORISOVICH (BY),DYUSMIKEEV ANDREY BORISOVICH (BY); KHRUSHCH ILYA VIKTOROVICH (BY),G01D3/00,1,G01D3/00 (EP),1,BY2019000015W,1,2020-04-30,2020-04-30,0,4,4,4,4,0,
070414531,TW108211375U,2019-08-27,TWM590156U,2020-02-01,['Vacuum plant for applying thin-film coatings'],"The utility model relates to the field of technological equipment for applying coatings, namely vacuum technological equipment intended for applying thin-film coatings with given optical, electrical and other characteristics. It is developed a vacuum plant for applying thin-film coatings, comprising at least one process chamber mounted on a frame and provided with technology devices, and at least one load-lock chamber mounted on a transport system configured to move the load-lock chamber from a loading/unloading position into an operating position under the process chamber, a substrate holder for locating a substrate thereon for applying a thin-film coating, the substrate holder being rotatable about its axis, a feeding device for transferring the substrate holder from the load-lock chamber to the process chamber, a vacuum gate located between the chambers and configured to divide the internal volume of the load-lock chamber and process chamber, a process and load-lock chamber docking device, wherein in the upper portion of the process chamber a clamp is mounted, which is configured to provide fixation of the substrate holder within the internal volume of the process chamber and rotation thereof about its axis during the substrate surface processing. Thus, it is developed the vacuum plant for applying thin-film coatings, the construction of which ensures the achievement of technical result, consisting in shortening the time of the technological process, as well as in increasing the quality of the thin-film coating obtained.",OOO IZOVAK TEHNOLOGII (BY),KHAKHLOU YAUGHEN ALEXNADROVICH (BY); MIASNIKOU KANSTANTSIN EVGENIEVICH (BY); LIN HSING-LUNG (TW),C23C14/56,1,,0,TW108211375U,1,2020-02-01,2020-02-01,0,0,0,0,0,0,
070483848,EA201800609A,2018-10-12,EA038066B1,2020-04-30,['DEVICE FOR TREATING GIVEN INTERVAL OF OIL WELL'],"The device includes a circulation valve (CV) 9, a container 1 for reagent loading into its cavity, which lower part is installed in a housing 2 with an axial channel 7, a nipple 3 with drain windows 4, am inlet nipple 5 plugged from below with a plug 6. The container 1 has a coaxially installed nipple 12, below which a mechanism of vibration impact (MVI) on the medium in the container 1 is fixed. The MVI housing 20 is equipped with a nozzle 23 at its lower end, which forms an injector with the axial channel 7 that acts as a mixing chamber. The CV 9 consists of a body 13 and a plunger 14 fixed in this body on shear elements and equipped with a central channel 15 and radial channels 17. Also, the device includes an element to simultaneously cut-off the axial channel 7, the nozzle 23, and the drain windows 4, as well as a ball placed in the cavity of the container 1 to cut-off the channel 7. The technical result is an increase in the efficiency of treatment works in a given well interval.",REPUBLICAN UNITARY ENTPR PRODUCTION ASSOCIATION BELORUSNEFT (BY),GALAJ MIKHAIL IVANOVICH (BY); DEMYANENKO NIKOLAY ALEXANDROVICH (BY); KLOCHKOV SERGEY DMITRIEVICH (BY); TOKAREV VADIM VLADIMIROVICH (BY); TRETYAKOV DMITRY LEONIDOVICH (BY); SEREBRENNIKOV ANTON VALERIEVICH (BY); REVYAKOV PAVEL VALERIEVICH (BY),E21B27/02; E21B28/00; E21B33/13; E21B34/06,4,E21B27/02 (EA); E21B28/00 (EA); E21B33/13 (EA); E21B34/06 (EA),4,EA201800609A,1,2020-04-30,2021-06-30,14,3,3,3,3,0,
070483860,EA201800614A,2018-10-24,EA035242B1,2020-04-30,['GLAZING ELEMENT FIXING ASSEMBLY AND GLAZING BEAD LOCK BELONGING TO THE FIXING ASSEMBLY'],"The claimed invention relates to assemblies for fixing filling elements which include metal clamping rails (glazing beads) and special glazing bead clamps. A glazing fixing assembly (1) includes a glazing bead clamp (2) made in the form of a section of a profile secured in a furniture groove (5) of a frame profile (4), and a glazing bead (3) that is installed and fixed by means of the clamp (2) holding a filling element. The clamp (2) comprises longitudinal sections continuously connected with each other that interact with the furniture groove (5) of the frame profile (4) and the glazing bead (3). Sections (11, 12) of interaction with the furniture groove (5) are located on the opposite sides of the clamp (2) and are fitted with locking elements (18, 19) that mate with locking elements (20, 21) of the furniture groove (5). The areas of interaction with the glazing bead (3) are provided with fixing elements of the glazing bead (3). The longitudinal sections (11, 12) are interconnected by a transitional longitudinal curved section (13) formed by walls (15, 16) of the clamp profile (2) inclined towards a base (14) of the furniture groove (5). A section of interaction with the glazing bead is made in the form of a clamping shelf (17), continuously connected with the transitional section (13) and located parallel to the base (14) of the furniture groove (5) on the side where the glazing bead (3) is installed. The glazing bead (3) fixing elements further include an elastic element (25, 29), which forms, together with the clamping shelf (17), a longitudinal groove (24) fixing a corresponding shelf (7) of the glazing bead (3). At its free end, the shelf (7) to be fixed is provided with a locking element (23) that is a mate to a locking element (22) at the free end of the clamping shelf (17) of the clamp (2).",JOINT LLC ALUMINTECHNO (BY),BUDJKO ANDREY VIKTOROVICH (BY),E06B3/58,1,E06B3/5821 (EA); E06B3/5878 (EA),2,EA201800614A,1,2020-04-30,2020-05-20,1,5,5,5,5,1,
070553032,RU2019112264A,2019-04-22,RU2720328C1,2020-04-28,['METHOD OF VIBRATION DIAGNOSTICS OF ROLLING BEARINGS'],"FIELD: physics.SUBSTANCE: invention relates to the field of metrology. Method of vibration diagnostics of rolling bearing consists in the fact that by means of accelerometer installed on diagnosed bearing vibration signal is obtained, band-pass filtering of vibration signal is performed and its envelope is obtained, calculating Fourier spectrum of vibration envelope, from spectrum envelope vibration signal is selected all frequency components, amplitude of which exceeds spectral noise level by at least 1 dB, calculated or selected from reference literature values of main bearing frequencies. At that, from the set of main dimensional parameters of the bearing the first dimensional parameter is selected and its value is varied relative to the nominal value in the range at fixed nominal values of the remaining dimensional parameters and for each deviation value of variable dimensional parameter pvalues of main bearing frequencies are calculated. Based on the values of main bearing frequencies, spectral patterns are formed for all possible bearing defects as certain configurations of harmonics and subharmonics of bearing frequencies and a common diagnostic model of the bearing is formed as a set of obtained patterns. Number and total amplitude of frequency components in the envelope spectrum of the vibration corresponding to the model are calculated to calculate the validity of the diagnostic model. In the same way, the value of the overall parameter pis varied for the second dimensional parameter different from the nominal value and the fixed nominal values of the remaining dimensional parameters and a two-dimensional value of the reliability of the diagnostic model is formed. Similar procedure is cyclically repeated for all varied dimensional parameters of the bearing, as a result of which a multidimensional value of reliability of the diagnostic model is formed, by the maximum of which optimal values of deviations of variable dimensional parameters of the bearing are found, values of the main bearing frequencies are corrected and an updated diagnostic model is formed. Conclusion on presence of defects of bearing and their intensity is made on the basis of similarity of set of frequency components found in spectrum of signal frequency signal with spectral patterns of defects of specified diagnostics model.EFFECT: improving the accuracy of diagnosis.3 cl, 9 dwg",OBSHCHESTVO S OGRANICHENNOJ OTVETSTVENNOSTYU SITEL (BY),KOSMACH NIKITA VYACHESLAVOVICH (BY); ASLAMOV YURIJ PAVLOVICH (BY),G01M13/04; G01M7/02,2,G01M7/02 (RU),1,RU2019112264A,1,2020-04-28,2020-04-28,0,3,3,3,6,0,
070616926,EP20173402A,2020-05-07,EP3760018A1,2021-01-06,['CULTIVATOR'],"The invention relates to agricultural manual implements with teeth, particularly to operating elements of hand cultivators.The operating element 2 of the cultivator 1 contains distributed spiral teeth 3, forming an open circular profile 4 in the plan. The spiral teeth 3 are connected in the upper part to each other in the shape of a regular polygon 5, while the pointed part 6 of the spiral tooth 3 smoothly passes into its remaining cylindrical part 7. The tilt angle of the spiral teeth 3 to the horizon is β = 25-45°, the sharpening angle of the teeth is α = 20-40°, the angle of rotation of the full penetration of the tooth 3 is γ = 40-120°, and the thickness of the cutting edge 7 of the spiral tooth 3 is h = 1-3 mm. The invention allows to reduce the fatigue of human muscles during loosening due to easy penetration of the operating element 2 of the cultivator 1 into the soil when it is installed on the soil at the angle δ = 60-90° to the horizon while minimizing premature soil subsidence, eliminating the need to repeat cultivation of the same plot.",SHURAVKO VLADIMIR MIKHAYLOVICH (BY); SHURAVKO VLADIMIR MIKHAYLOVICH (RU),SHURAVKO VLADIMIR MIKHAYLOVICH (BY); SHURAVKO VLADIMIR MIKHAYLOVICH (RU),A01B1/14,1,"A01B1/06 (EA,US); A01B1/14 (EP,EA)",2,CA3081154A; EA202000197A; EP20173402A; US202016869598A,4,2021-01-05,2023-03-15,26,15,13,13,12,1,
070734914,RU2018139257A,2018-11-06,RU2018139257A,2020-05-12,['METHOD FOR MONITORING THE TECHNICAL CONDITION OF AGRICULTURAL MACHINE ASSEMBLIES AND UNITS'],"FIELD: agricultural engineering.SUBSTANCE: in monitoring method of technical condition of units and units of agricultural machine, parameters of technical state of reference units and units are entered into on-board computer, having passed a full cycle of resource tests corresponding to different values of residual resources of said units and units. Using sensors installed on assemblies and units of operated machine, parameters of technical state of assemblies and units are measured and entered into onboard computer. On-board computer determines compliance of parameters of technical condition of units and units with parameters of technical condition of reference units and units. Onboard computer or an associated remote server determines the remaining life of each node and unit. Information from the remote server on the maximum residual resource of each unit and unit is transmitted to the information device of the owner of the machine.EFFECT: reduced repair time.1 cl",OTKRYTOE AKTSIONERNOE OBSHCHESTVO GOMSELMASH (BY),REKHLITSKIJ OLEG VALENTINOVICH (BY); SHKIRSKIJ VYACHESLAV NIKOLAEVICH (BY); SHAPOROV ALEKSANDR NIKOLAEVICH (BY); KAZAKOV VIKTOR ANDREEVICH (BY); DAKUKA ALEKSEJ ALEKSANDROVICH (BY),G07C1/00; G07C5/08,2,G07C5/08 (RU),1,RU2018139257A,1,2020-05-12,2021-01-25,8,9,9,9,8,0,
070735064,RU2019125882A,2019-08-15,RU2720828C1,2020-05-13,['METHOD FOR INSTALLATION OF PORTABLE LADDER AND LADDER WITH FASTENING SYSTEM FOR ITS IMPLEMENTATION'],"FIELD: electric power engineering.SUBSTANCE: invention relates to electric power industry, including portable dielectric ladders installed on support surface, for example, on ground, and intended for performance of works at height, for example, on supports of overhead transmission line. Method for installation of portable ladder comprising two strings and steps, fixed between strings, is that lower end of ladder is held on support surface, ladder is lifted and installed in working position at required angle of inclination, wherein before beginning lifting of ladder on each beaker is fixed at least one stretching, after lifting end, ladder is fixed in working position by tensioning tensioners, wherein direction and tension force of stretch marks is installed so that to keep working position of ladder at operating load, technical result is achieved by the fact that portable ladder is installed according to specified method, as well as technical result is achieved by that kit of attachment system for portable ladder is installed according to specified method.EFFECT: method of installing a portable ladder and a ladder with a fastening system for its implementation, providing a safe installation of the ladder, which does not require lifting on the ladder with a loose upper end, as well as in conditions of unreliable support or in the absence of support for upper end of ladder.24 cl, 19 dwg",KOZYREVICH IGOR SERGEEVICH (BY),KOZYREVICH IGOR SERGEEVICH (BY),E06C1/10,1,E06C1/10 (RU),1,RU2019125882A,1,2020-05-13,2020-05-13,0,5,5,5,5,1,
070735065,RU2019128342A,2019-09-09,RU2721089C1,2020-05-15,['METHOD OF DETERMINING STRENGTH OF MATERIAL'],"FIELD: soil or rock drilling; mining.SUBSTANCE: invention relates to physical and mechanical testing of materials, particularly rocks, can be used in engineering-geological survey and provides determination of ultimate strength of material at compression without destruction of sample. Essence: indenter of variable cross-section is continuously pressed with continuously increasing load to maximum value of arbitrary value, after which the impression is stopped and sample is unloaded to zero value. Magnitude of the load and the corresponding displacement depth of the indenter are recorded, and the pressure on the contact surface between the indenter and the sample is calculated in the period of increasing load. Indenting and unloading of the indenter is performed without changing its position in a cyclic manner, providing in each subsequent cycle a discrete increase in the maximum load value at which unloading begins. During sample unloading, pressure is determined on contact surface by ratio of load on indenter to maximum area of contact surface in each cycle. In each cycle, also for the same depth of the indenter displacement, the difference between the pressure on the contact surface during the load increase and the pressure during the unloading period is calculated, and the maximum value of the difference of the said pressures is determined. Tests are continued until formation of horizontal section on graph of relationship between maximum values of pressure difference and corresponding load values. Value of pressure difference corresponding to horizontal section is taken as ultimate strength of material at compression loads.EFFECT: technical result is possibility of determining ultimate strength of material during compression without destroying sample.1 cl, 4 dwg",UCHREZHDENIE OBRAZOVANIYA GOMELSKIJ GOSUDARSTVENNYJ TEKHNICHESKIJ UNIV IMENI P O SUKHOGO (BY),STEPANKIN IGOR NIKOLAEVICH (BY); KHALETSKIJ ANDREJ VASILEVICH (BY); TKACHEV VIKTOR MIKHAJLOVICH (BY); GUTMAN ROMAN EVGENEVICH (BY),G01N3/32; G01N3/40,2,G01N3/32 (RU); G01N3/40 (RU),2,RU2019128342A,1,2020-05-15,2020-05-15,0,4,4,4,4,0,
070736846,BY2019000016W,2019-11-14,WO2020097713A1,2020-05-22,['YUNITSKIY LOAD TRANSPORTATION SYSTEM WITH CIRCULAR TRAFFIC'],"The invention relates to load transportation systems with circular traffic using a string-type rail structure, and can be used as a primary transportation device for the continuous transportation of lump and loose loads, in particular for conveying rock from a mine or a deposit across extended distances. The invention is intended to improve the operating characteristics of said transportation systems while reducing the cost and improving the throughput capacity and longevity thereof. The proposed Yunitskiy load transportation system with circular traffic comprises a frame (1) with a rail structure (2) provided with a loading zone (A), an unloading zone (B) and also turn assemblies (C), a body (3), and a drive mechanism (4) connected to said body (3). The body (3) is formed of a carrying belt portion (5) provided with reinforcing elements (6) and with transverse axles (7) that are evenly spaced and fastened along the length of the body (3) and that are provided at both ends with wheels (8) to form wheelsets (9). A longitudinally arranged strength member (15) of the carrying belt portion (5) of the body (3) is pre-stressed by a certain longitudinal tensile force (F, H).",YUNITSKI ANATOLI EDUARDOVICH (BY),YUNITSKI ANATOLI EDUARDOVICH (BY),B61B13/00; B61B5/02; B65G15/44; B65G21/22,4,B61B13/00 (EP); B61B5/02 (EP); B65G15/44 (EP); B65G21/22 (EP),4,BY2019000016W,1,2020-05-22,2020-05-22,0,5,5,5,4,0,
070768113,TW108204142U,2019-04-03,TWM591992U,2020-03-11,['In-line coater for the deposition of the thin film coatings in vacuum'],,IZOVAK TEHNOLOGII (BY),SHIRIPOV VLADIMIR JAKOVLEVICH (BY); KHAKHLOU YAUGHEN ALEXNADROVICH (BY); MARYSHEV SERGEI PAVLOVICH (BY),C23C14/56,1,,0,TW108204142U,1,2020-03-11,2020-03-11,0,0,0,0,0,0,
